address,name
0x42232B,CreateRndItem
0x4223D0,SetupAllUseful
0x42243D,CreateRndUseful
0x4224A6,CreateTypeItem
0x42254A,RecreateItem
0x42265C,RecreateEar
0x422795,SpawnQuestItem
0x4228B1,SpawnRock
0x422989,RespawnItem
0x422A50,DeleteItem
0x422A84,ItemDoppel
0x422ADE,ProcessItems
0x422BB2,FreeItemGFX
0x422BCF,GetItemFrm
0x422BF0,GetItemStr
0x422C63,CheckIdentify
0x422C9C,DoRepair
0x422CF6,RepairItem
0x422D6C,DoRecharge
0x422DDD,RechargeItem
0x422E14,PrintItemOil
0x422EF4,PrintItemPower
0x423530,DrawUTextBack
0x42358C,PrintUString
0x42365B,DrawULine
0x4236A6,DrawUniqueInfo
0x4237DC,PrintItemMisc
0x4238D4,PrintItemDetails
0x423AE1,PrintItemDur
0x423CE0,UseItem
0x4241D7,StoreStatOk
0x42421C,SmithItemOk
0x424252,RndSmithItem
0x4242C1,BubbleSwapItem
0x4242F5,SortSmith
0x424351,SpawnSmith
0x424420,PremiumItemOk
0x42445F,RndPremiumItem
0x4244C6,SpawnOnePremium
0x4245A0,SpawnPremium
0x42466C,WitchItemOk
0x4246D2,RndWitchItem
0x424735,SortWitch
0x424795,WitchBookLevel
0x424815,SpawnWitch
0x4249A4,RndBoyItem
0x424A03,SpawnBoy
0x424A9B,HealerItemOk
0x424B49,RndHealerItem
0x424BAC,SortHealer
0x424C0C,SpawnHealer
0x424D57,SpawnStoreGold
0x424D80,RecreateSmithItem
0x424DD1,RecreatePremiumItem
0x424E3C,RecreateBoyItem
0x424EA1,RecreateWitchItem
0x424F52,RecreateHealerItem
0x424FB8,RecreateTownItem
0x42501F,RecalcStoreStats
0x4250C0,ItemNoFlippy
0x4250EF,CreateSpellBook
0x4251B8,CreateMagicArmor
0x4251B8,CreateMagicWeapon
0x42526E,GetItemRecord
0x425311,NextItemRecord
0x425357,SetItemRecord
0x42539E,PutItemRecord
0x425443,RotateRadius
0x4254BA,DoLighting
0x4258B0,DoUnLight
0x425930,DoUnVision
0x42598A,DoVision
0x425C13,FreeLightTable
0x425C25,InitLightTable
0x425C35,MakeLightTable
0x425FB8,InitLightMax
0x425FCE,InitLighting
0x425FEC,AddLight
0x426056,AddUnLight
0x426076,ChangeLightRadius
0x4260C5,ChangeLightXY
0x426120,ChangeLightOff
0x42617B,ChangeLight
0x4261E7,ProcessLightList
0x4262E0,SavePreLighting
0x4262F8,InitVision
0x426333,AddVision
0x4263A0,ChangeVisionRadius
0x4263E1,ChangeVisionXY
0x42642B,ProcessVisionList
0x42651F,lighting_color_cycling
0x426564,LoadGame
0x426AE2,BLoad
0x426AF0,WLoad
0x426B2C,ILoad
0x426B68,OLoad
0x426B7F,LoadPlayer
0x426BA9,LoadMonster
0x426BDE,LoadMissile
0x426C08,LoadObject
0x426C2A,LoadItem
0x426C5F,LoadPremium
0x426C89,LoadQuest
0x426CDE,LoadLighting
0x426D00,LoadVision
0x426D22,LoadPortal
0x426D45,SaveGame
0x427203,BSave
0x427211,WSave
0x427258,ISave
0x42729F,OSave
0x4272B7,SavePlayer
0x4272E1,SaveMonster
0x42730B,SaveMissile
0x427335,SaveObject
0x427357,SaveItem
0x427381,SavePremium
0x4273AB,SaveQuest
0x427404,SaveLighting
0x427426,SaveVision
0x427448,SavePortal
0x42746B,SaveLevel
0x42772F,LoadLevel
0x427A30,log_flush
0x427AC2,log_create
0x427C18,log_get_version
0x427CC9,log_printf
0x427D75,log_dump_computer_info
0x427E1E,mainmenu_refresh_music
0x427E45,mainmenu_change_name
0x427E62,mainmenu_select_hero_dialog
0x427F76,mainmenu_loop
0x427FEC,mainmenu_single_player
0x427FFA,mainmenu_init_menu
0x428030,mainmenu_multi_player
0x42803F,mainmenu_play_intro
0x428056,FreeQuestText
0x42807A,InitQuestText
0x4280A4,InitQTextMsg
0x428104,DrawQTextBack
0x428160,PrintQTextChr
0x428202,DrawQText
0x4283C0,GetDamageAmt
0x428921,CheckBlock
0x42897A,FindClosest
0x428A99,GetSpellLevel
0x428AC4,GetDirection8
0x4290EE,GetDirection16
0x42977E,DeleteMissile
0x4297EE,GetMissileVel
0x4298AD,PutMissile
0x429918,GetMissilePos
0x4299EA,MoveMissilePos
0x429A99,MonsterTrapHit
0x429C3B,MonsterMHit
0x429F4E,PlayerMHit
0x42A307,Plr2PlrMHit
0x42A5DB,CheckMissileCol
0x42A8D5,SetMissAnim
0x42A959,SetMissDir
0x42A973,LoadMissileGFX
0x42AA5C,InitMissileGFX
0x42AA89,FreeMissileGFX
0x42AAF2,FreeMissiles
0x42AB20,FreeMissiles2
0x42AB4E,InitMissiles
0x42AC0C,AddLArrow
0x42ACD9,AddArrow
0x42ADAA,GetVileMissPos
0x42AE48,AddRndTeleport
0x42AF8B,AddFirebolt
0x42B09A,AddMagmaball
0x42B113,miss_null_33
0x42B159,AddTeleport
0x42B284,AddLightball
0x42B303,AddFirewall
0x42B3C0,AddFireball
0x42B4E7,AddLightctrl
0x42B553,AddLightning
0x42B620,AddMisexp
0x42B711,AddWeapexp
0x42B77C,CheckIfTrig
0x42B7DF,AddTown
0x42B9FC,AddFlash
0x42BAC1,AddFlash2
0x42BB83,AddManashield
0x42BBFA,AddFiremove
0x42BC76,AddGuardian
0x42BE98,AddChain
0x42BECB,miss_null_11
0x42BEFE,miss_null_12
0x42BF3B,miss_null_13
0x42BF7A,AddRhino
0x42C08B,miss_null_32
0x42C167,AddFlare
0x42C276,AddAcid
0x42C2EE,miss_null_1D
0x42C32A,AddAcidpud
0x42C38E,AddStone
0x42C518,AddGolem
0x42C5DA,AddEtherealize
0x42C664,miss_null_1F
0x42C677,miss_null_23
0x42C6D9,AddBoom
0x42C72C,AddHeal
0x42C80C,AddHealOther
0x42C83F,AddElement
0x42C942,AddIdentify
0x42C993,AddFirewallC
0x42CAF5,AddInfra
0x42CB5C,AddWave
0x42CBA7,AddNova
0x42CC98,AddRepair
0x42CCE9,AddRecharge
0x42CD3A,AddDisarm
0x42CD6D,AddApoca
0x42CE32,AddFlame
0x42CF35,AddFlamec
0x42CFAD,AddCbolt
0x42D098,AddHbolt
0x42D178,AddResurrect
0x42D1AF,AddResurrectBeam
0x42D1F3,AddTelekinesis
0x42D226,AddBoneSpirit
0x42D311,AddRportal
0x42D35B,AddDiabApoca
0x42D3DA,AddMissile
0x42D5A3,Sentfire
0x42D67F,MI_Dummy
0x42D680,MI_Golem
0x42D7C7,MI_SetManashield
0x42D7D2,MI_LArrow
0x42DAD0,MI_Arrow
0x42DBA1,MI_Firebolt
0x42DE5A,MI_Lightball
0x42DF42,mi_null_33
0x42DFAB,MI_Acidpud
0x42E01E,MI_Firewall
0x42E18F,MI_Fireball
0x42E5A7,MI_Lightctrl
0x42E79B,MI_Lightning
0x42E820,MI_Town
0x42E9CB,MI_Flash
0x42EAF1,MI_Flash2
0x42EBBF,MI_Manashield
0x42EE19,MI_Etherealize
0x42EEFD,MI_Firemove
0x42F0C8,MI_Guardian
0x42F2C2,MI_Chain
0x42F475,mi_null_11
0x42F4A9,MI_Weapexp
0x42F5D6,MI_Misexp
0x42F692,MI_Acidsplat
0x42F723,MI_Teleport
0x42F82C,MI_Stone
0x42F8EE,MI_Boom
0x42F94F,MI_Rhino
0x42FAD0,mi_null_32
0x42FC74,MI_FirewallC
0x42FDE3,MI_Infra
0x42FE20,MI_Apoca
0x42FF0B,MI_Wave
0x430154,MI_Nova
0x4302A7,MI_Blodboil
0x4302B8,MI_Flame
0x43037E,MI_Flamec
0x43045C,MI_Cbolt
0x4305E2,MI_Hbolt
0x43071F,MI_Element
0x430A98,MI_Bonespirit
0x430C8D,MI_ResurrectBeam
0x430CAC,MI_Rportal
0x430DDA,ProcessMissiles
0x430F35,missiles_process_charge
0x430FB9,ClearMissileSpot
0x430FEF,InitMonsterTRN
0x43107B,InitLevelMonsters
0x4310CF,AddMonsterType
0x43114F,GetLevelMTypes
0x4313F9,InitMonsterGFX
0x4316AE,ClearMVars
0x4316E7,InitMonster
0x431A6B,ClrAllMonsters
0x431B10,MonstPlace
0x431B5D,PlaceMonster
0x431B99,PlaceUniqueMonst
0x432088,PlaceQuestMonsters
0x4322FA,PlaceGroup
0x432585,LoadDiabMonsts
0x432637,InitMonsters
0x43283D,PlaceUniques
0x43290E,SetMapMonsters
0x432A4D,DeleteMonster
0x432A71,AddMonster
0x432AC1,NewMonsterAnim
0x432AFF,M_Ranged
0x432B26,M_Talker
0x432B5C,M_Enemy
0x432E15,M_GetDir
0x432E3D,M_CheckEFlag
0x432E9D,M_StartStand
0x432F29,M_StartDelay
0x432F4F,M_StartSpStand
0x432FBC,M_StartWalk
0x43308F,M_StartWalk2
0x4331AA,M_StartWalk3
0x4332F6,M_StartAttack
0x433367,M_StartRAttack
0x4333EF,M_StartRSpAttack
0x433480,M_StartSpAttack
0x4334F4,M_StartEat
0x43355C,M_ClearSquares
0x43361B,M_GetKnockback
0x4336E5,M_StartHit
0x43385A,M_DiabloDeath
0x433A4C,M2MStartHit
0x433BCC,MonstStartKill
0x433DC2,M2MStartKill
0x433FC7,M_StartKill
0x434045,M_SyncStartKill
0x4340E0,M_StartFadein
